8.558049926	1
8.56472529	2
8.570004033	3
8.571160269	4
8.574983862	5
8.579273879	6
8.6111168	7
8.621157167	8
8.623070949	9
8.635254755	10
8.636777495	11
8.63842371	12
8.654876282	13
8.660705659	14
8.661610855	15
8.667319046	16
8.672589832	17
8.682234623	18
8.682585113	19
8.683516783	20
8.684731127	21
8.686196247	22
8.688667384	23
8.690751149	24
8.695341685	25
8.695465859	26
8.701339842	27
8.701951996	28
8.703753907	29
8.704036767	30
8.704146823	31
8.706835045	32
8.709842955	33
8.722400814	34
8.722739885	35
8.72650811	36
8.726884295	37
8.728259393	38
8.733441595	39
8.733463037	40
8.737491191	41
8.742155332	42
8.789694016	43
8.83641547	44
8.837352699	45
8.860458269	46
8.876516999	47
12.281283332	48
12.376639201	49
12.542256487	50
16.181904382	51
16.210852243	52
16.230126417	53
16.235777605	54
16.238228249	55
16.244336429	56
16.245112196	57
16.247003995	58
16.247799624	59
16.313423931	60
16.330616933	61
16.372442404	62
16.381228221	63
16.386582817	64
16.387696604	65
16.389539595	66
16.390316483	67
16.399116305	68
16.408846335	69
16.411726382	70
16.414324844	71
16.422378401	72
16.423584286	73
16.427134977	74
16.430906042	75
16.430969018	76
16.43596149	77
16.43753574	78
16.440886461	79
16.443432032	80
16.455350358	81
16.46013682	82
16.462510972	83
16.471354939	84
16.478591705	85
16.490213059	86
16.492549533	87
16.501241846	88
16.501871085	89
16.502183074	90
16.50443334	91
16.512422173	92
16.512592178	93
16.524937165	94
16.549292164	95
16.551024313	96
16.561268696	97
16.624469257	98
16.652665698	99
17.155626621	100
