5.969402972	1
6.008659237	2
6.056267578	3
6.076356746	4
6.240452225	5
6.62040969	6
6.658516964	7
7.354691642	8
7.35625701	9
7.383781117	10
8.609960916	11
8.633245895	12
8.655950015	13
10.612273178	14
10.67517936	15
10.687418298	16
10.74991984	17
26.623700628	18
26.658040717	19
26.729958431	20
26.764834966	21
26.891523748	22
26.946070905	23
27.226710176	24
27.266281684	25
27.288162865	26
27.41586624	27
27.417194193	28
27.995151392	29
28.440284661	30
28.833075554	31
29.985799826	32
