6.365501561	1
6.365557137	2
6.371531458	3
6.393952231	4
6.402148721	5
6.41820023	6
6.44020697	7
6.44495817	8
6.456303562	9
6.46139159	10
6.462385573	11
6.465156403	12
6.474069316	13
6.482215942	14
6.497879085	15
6.499435107	16
6.504384594	17
6.514282345	18
6.541651848	19
6.548340314	20
6.556493914	21
6.570695147	22
6.574264657	23
6.578873475	24
6.581781806	25
6.583141648	26
6.583392488	27
6.61046476	28
6.613507131	29
6.631455384	30
6.631839491	31
6.634774012	32
6.720493506	33
6.816427082	34
6.838894354	35
6.847081912	36
6.863983719	37
6.866401115	38
6.866630513	39
6.86712864	40
6.869650092	41
6.870036798	42
6.877091933	43
6.878840584	44
6.887169344	45
6.895201112	46
6.895563204	47
6.896664321	48
6.897871751	49
6.900590176	50
6.902754881	51
6.902993837	52
6.938152358	53
6.94631699	54
6.953575967	55
6.977351976	56
7.168796329	57
7.178649945	58
7.194725961	59
7.196564926	60
7.198865823	61
7.243727864	62
7.254691038	63
7.262782037	64
7.408535838	65
7.410034971	66
7.532448269	67
7.537367131	68
7.539619982	69
7.555899506	70
7.576068175	71
7.577145411	72
7.611717963	73
7.629582337	74
7.990260566	75
8.068441685	76
8.091909964	77
8.125233003	78
8.153485349	79
8.164233853	80
8.50102057	81
8.506934312	82
8.525173589	83
8.529047442	84
8.621097583	85
8.631346648	86
8.904646047	87
8.9449582	88
9.374680734	89
9.425845613	90
9.641238488	91
9.652063126	92
10.260617188	93
10.29680978	94
10.463399624	95
10.536013916	96
10.90658643	97
10.9379474	98
10.969424525	99
11.126639335	100
11.325226466	101
11.412650705	102
12.09396141	103
12.165832661	104
12.558458883	105
12.616901001	106
12.738276676	107
13.020095463	108
13.0226152	109
13.225055718	110
14.148214595	111
14.196527776	112
14.742148546	113
14.761658902	114
15.166939343	115
15.688761204	116
16.576394988	117
16.584746292	118
16.748997503	119
16.76466817	120
16.791144476	121
16.974379686	122
17.287492563	123
17.629895251	124
17.683707652	125
17.853956212	126
22.079729444	127
22.159996416	128
22.435991013	129
22.80018389	130
22.801072932	131
22.848509883	132
23.129817083	133
23.547384359	134
29.001973442	135
29.076991801	136
31.823758271	137
32.003833541	138
32.041491175	139
32.427012793	140
32.61271605	141
32.637094588	142
33.631431377	143
33.737377603	144
34.309033972	145
34.567569015	146
34.712292143	147
34.713610605	148
38.366023193	149
38.944492158	150
44.786201904	151
48.808240682	152
48.837433058	153
54.045096173	154
55.576493008	155
56.147842929	156
57.170096589	157
63.347792436	158
63.656402863	159
68.782963997	160
70.322854803	161
71.089032865	162
76.813931441	163
83.813003271	164
83.837430571	165
84.162256848	166
108.24634083	167
114.311907407	168
145.543293085	169
147.888841465	170
169.724640665	171
