1.900376307	1
1.910386522	2
1.915539291	3
2.017934282	4
2.043945335	5
2.058870033	6
2.076973789	7
2.099177535	8
2.10860535	9
2.112999579	10
2.149652089	11
2.154708332	12
2.164127083	13
2.341014117	14
2.385362722	15
2.553157525	16
2.592415829	17
2.73656147	18
2.800576302	19
2.809995448	20
2.864166896	21
2.929487907	22
2.985461264	23
3.032161581	24
3.123377569	25
3.183931614	26
3.204680245	27
3.366408249	28
3.438502573	29
3.466075662	30
3.511872911	31
3.804801928	32
4.285927119	33
4.290960653	34
4.371661433	35
4.628659369	36
4.697308701	37
5.22435087	38
5.243609469	39
5.499126421	40
5.51861225	41
5.563732099	42
5.626364364	43
5.787097219	44
5.974381286	45
5.986338144	46
6.016545836	47
6.525442881	48
6.572733874	49
6.787163387	50
7.41472728	51
8.117775797	52
9.311801991	53
9.391112325	54
9.852131378	55
10.777763547	56
11.037323895	57
12.852949775	58
20.376044414	59
