7.093628444	1
7.131404924	2
7.147506647	3
8.787090712	4
8.811712516	5
8.813057143	6
8.840701301	7
8.84139262	8
8.855761697	9
8.859261603	10
8.860110908	11
8.870999437	12
8.896444665	13
8.903341072	14
8.909651118	15
8.985495942	16
9.017486014	17
9.03270547	18
9.039821339	19
9.041411011	20
9.043796668	21
9.045890096	22
9.052799285	23
9.058987139	24
9.073210429	25
9.076505958	26
9.084071188	27
9.08533045	28
9.09256287	29
9.094774272	30
9.128887475	31
9.1925711	32
9.205453579	33
9.239169978	34
9.243363132	35
9.244935371	36
9.252153086	37
9.254687269	38
9.27359029	39
9.273733184	40
9.279788442	41
9.279932225	42
9.281053868	43
9.290872679	44
9.376444415	45
9.393921368	46
9.420393178	47
9.430167682	48
9.442380108	49
9.730295089	50
10.053125326	51
54.597883556	52
56.095744264	53
56.237540658	54
63.80070351	55
67.46425655	56
72.656745623	57
80.684791645	58
179.653535128	59
179.667004251	60
188.06732185	61
202.059605211	62
