18.800474	1
18.813721	2
23.244117	3
23.461821	4
23.490996	5
24.045833	6
24.54275	7
25.087415	8
25.132576	9
25.487397	10
26.075574	11
26.720577	12
27.346375	13
32.544272	14
33.167478	15
33.323259	16
33.744342	17
34.106221	18
34.910537	19
35.100941	20
36.048283	21
36.908957	22
37.921207	23
38.01593	24
38.517183	25
39.067149	26
39.493158	27
39.559886	28
39.568151	29
39.57329	30
39.780117	31
40.14537	32
40.820413	33
41.139095	34
41.552642	35
42.739202	36
42.897976	37
44.340868	38
44.418172	39
44.42942	40
44.540285	41
45.316864	42
46.330333	43
46.558629	44
47.166139	45
47.208768	46
48.388131	47
48.461335	48
49.380264	49
50.142011	50
50.647502	51
51.349257	52
53.236693	53
53.969902	54
54.176826	55
54.196316	56
54.549983	57
54.826869	58
54.911894	59
54.971034	60
55.102425	61
55.416979	62
56.273852	63
56.310887	64
57.190871	65
57.886162	66
59.119171	67
59.234407	68
59.282752	69
59.39463	70
60.31721	71
60.662757	72
60.948695	73
61.018292	74
61.61157	75
62.337017	76
63.454346	77
64.067533	78
65.344395	79
65.442812	80
66.993908	81
67.730295	82
68.517367	83
68.594871	84
69.540256	85
71.520272	86
73.924471	87
75.585887	88
78.153426	89
78.705611	90
83.747701	91
87.57213	92
89.080031	93
95.8079	94
98.87066	95
