5.987376751	1
5.989410932	2
6.004911318	3
6.013511146	4
6.024277384	5
6.027728128	6
6.03028546	7
6.031485429	8
6.033401665	9
6.034602819	10
6.039481945	11
6.042924089	12
6.049112761	13
6.050165059	14
6.051567775	15
6.054165798	16
6.054318601	17
6.056045598	18
6.056558207	19
6.057624023	20
6.059355999	21
6.06165964	22
6.062198845	23
6.063495437	24
6.066243324	25
6.067768069	26
6.068476969	27
6.0706019	28
6.070775551	29
6.071992479	30
6.073968492	31
6.07470449	32
6.075013664	33
6.077514283	34
6.080285742	35
6.083289254	36
6.084387702	37
6.085410449	38
6.089536541	39
6.089562987	40
6.091568934	41
6.093319344	42
6.094950793	43
6.097191943	44
6.102563145	45
6.103917216	46
6.107107907	47
6.110765021	48
6.119260205	49
6.12162008	50
6.448826784	51
6.450775876	52
6.455591861	53
6.464615637	54
6.468956516	55
6.477401531	56
6.520432659	57
6.522599497	58
6.532566391	59
6.583041155	60
6.593228343	61
6.594480972	62
6.595493116	63
6.595729473	64
6.596010549	65
6.600139781	66
6.605772096	67
6.609706086	68
6.613392716	69
6.616809402	70
6.619820479	71
6.627928298	72
6.629843738	73
6.630947216	74
6.631022837	75
6.631284744	76
6.640473084	77
6.642913239	78
6.647232978	79
6.648958946	80
6.676288448	81
6.680421875	82
6.691275723	83
6.699004756	84
6.699286195	85
6.701689255	86
6.707131305	87
6.71605874	88
6.735305022	89
6.743263637	90
6.758712697	91
6.775332683	92
6.778509488	93
6.801964252	94
6.839751924	95
6.881938248	96
6.902813801	97
6.905488445	98
6.917117391	99
6.986812262	100
